100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
99.9596467221619,99.9595519896436,99.9558155101645,99.9414227736105,99.9292977572395,99.9465058507698,99.9502553446529,99.9534862097286,99.9424018661481,99.9501071872172,99.9344342101545,99.9386653018924,99.9549916261913,99.9297917282402,99.954768037164,99.9429267505426,99.9354291482945,99.9436057808284,99.9527335646192,99.9611376810824,99.9701875878268,99.9324217657506,99.9792129099778,99.9274301110795,99.9419058362447
99.914502364539,99.9143017083865,99.9063882901009,99.8759108194648,99.8502411817993,99.8866736914092,99.8946134169615,99.9014553730382,99.8779838775105,99.8942996919757,99.8611148004718,99.870072545247,99.904643472087,99.8512868239102,99.9041699402027,99.879095222358,99.8632211504944,99.8805329879176,99.8998614739182,99.9176601896744,99.9368294278612,99.8568544512801,99.9559495546617,99.8462876944753,99.8769336207173
99.7431215605282,99.7425198292573,99.7187964235544,99.6275040222234,99.5507058688554,99.6597295606479,99.6835116596977,99.7040123098106,99.6337099217691,99.6825718639898,99.5832270070536,99.6100296001029,99.7135667829864,99.5538324011075,99.7121474620079,99.6370369613429,99.5895285190825,99.6413416075339,99.6992359474433,99.7525906839831,99.810099520415,99.5704832698482,99.8675085311658,99.538885387967,99.6305658335522
99.7710873832708,99.770550792076,99.7493935900845,99.6679536829824,99.5994156632625,99.6967054924684,99.7179211539759,99.7362074479553,99.6734909655655,99.7170828095714,99.6284421037808,99.6523610243514,99.7447293171401,99.6022064616687,99.7434634422487,99.6764595119238,99.6340659123004,99.6803002089435,99.7319471608921,99.7795314987458,99.8308067850625,99.6170683340406,99.8819786629037,99.5888642826944,99.6706856294264
99.8418170947412,99.841445693077,99.8267975872637,99.7703743616532,99.7228419110455,99.7903012157701,99.805000179219,99.8176660845328,99.7742126251197,99.8044193952225,99.7429777152011,99.7595644370483,99.823567733133,99.7247783523978,99.8226911941519,99.7762702925082,99.7468780595949,99.7789322211885,99.8147154915843,99.8476621106231,99.8831406996649,99.7350885608797,99.9185232066152,99.7155204622439,99.7722680524297
100.019626595594,100.019671329322,100.021424139318,100.028090705114,100.033600626848,100.025751774429,100.024015785148,100.02251212289,100.027641405236,100.024084469223,100.031278512595,100.029352406564,100.021809386835,100.033378409264,100.021914095369,100.027400578212,100.030826707876,100.027088208254,100.022863007682,100.018924400002,100.014631040485,100.032190238589,100.010294956258,100.034440784249,100.027868956301
100.124440080765,100.124730336778,100.13616190548,100.180077886398,100.216927223216,100.164589560721,100.153149900142,100.143281768887,100.177096233851,100.153602036135,100.201333616417,100.188470136569,100.138680816779,100.215429129417,100.139364642899,100.175497872015,100.198310357873,100.173428935173,100.145581428649,100.11987471414,100.092120561719,100.207445802268,100.064366528288,100.222591353194,100.17860669346
100.20993081624,100.210421473204,100.22975386283,100.304087100825,100.366540510694,100.277859316576,100.258495715384,100.241798149169,100.299037052057,100.2592609547,100.340102750099,100.318303921345,100.23401464484,100.363999784294,100.235171243921,100.296329890015,100.334978608279,100.292826294331,100.245688876784,100.202212251376,100.155312728945,100.350463996004,100.108454849343,100.376146819657,100.301595377571
100.245897639597,100.246472521501,100.269125261074,100.356237079297,100.429441624837,100.325498341448,100.302805845992,100.283238816702,100.350318299375,100.30370262872,100.39845101032,100.372900067721,100.274118007093,100.426463188918,100.275473266098,100.347145421474,100.392444724683,100.343039240765,100.287798082197,100.236853798442,100.181905948803,100.410596306957,100.127014473523,100.440702810022,100.353316740665
