ticker,period,strategy,alpha,beta,omega,gamma,lambda,sigma_eps,alpha_init,beta_init,omega_init,gamma_init,lambda_init,two_norm_error,aic,bic,aic_init,bic_init,loss,loss_init,calibration_time_sec,n_options,n_returns,mean_iv_mse,mean_iv_mae,status
AAPL,Period1,best1bin,1.4997671703385205e-06,0.9899777747784322,9.9352748342823e-07,6.935369303576614,0.10095961555122529,0.2999843629553647,1.5e-06,0.8888586569325905,1e-06,1.0,0.3,7.0063968068846565,-16.74388126640579,21.77977717998795,-1.2582573141030693,20.28766456896207,641741.358553988,756.8224313651575,2632.2617044448853,16395,268,322.3294899849883,3.4986010352732717,ok
