ticker,period,strategy,alpha,beta,omega,gamma,lambda,sigma_eps,alpha_init,beta_init,omega_init,gamma_init,lambda_init,two_norm_error,aic,bic,aic_init,bic_init,loss,loss_init,calibration_time_sec,n_options,n_returns,mean_iv_mse,mean_iv_mae,status
AAPL,Period3,best1bin,1.4995541579660274e-06,0.9899998549487071,9.999278844836934e-07,6.999681622408312,0.10341833266719591,0.29999818913615395,1.5e-06,0.8811680267283792,1e-06,1.0,0.3,7.070101688053294,,,,,-203150.12094935647,-1303.3964993193003,19754.971840143204,73793,904,93.58884330852231,1.49753496850949,ok
