S0,m,r,T,callput,alpha,beta,omega,gamma,lambda,sigma,V
85.3268652837793,0.856175878901548,0.000198412698412698,0.83777007510025,1,1.16536796595537e-06,0.847976433913752,7.47770072498762e-07,146.651124381902,0.339186002409514,0.497588902711868,21.2073241531671
85.3268652837793,0.856175878901548,0.000198412698412698,0.83777007510025,-1,1.16536796595537e-06,0.847976433913752,7.47770072498762e-07,146.651124381902,0.339186002409514,3.94430452610506e-31,0.00991021197264075
99.6649802642819,1.04387088460587,0.000198412698412698,0.198002797314459,1,1.27556512822204e-06,0.79832238572447,8.47664333262662e-07,57.1396681508091,0.385708991332393,0.503517389297485,7.0574481874551
99.6649802642819,1.04387088460587,0.000198412698412698,0.198002797314459,-1,1.27556512822204e-06,0.79832238572447,8.47664333262662e-07,57.1396681508091,0.385708991332393,0.350888133049011,4.37239084842082
103.849950716963,1.12486305771315,0.000198412698412698,0.629166651563623,1,1.19377030142324e-06,0.819878031380134,7.58745078066518e-07,58.0463782518876,0.359517299171549,0.207623571157455,2.51062974066771
103.849950716963,1.12486305771315,0.000198412698412698,0.629166651563623,-1,1.19377030142324e-06,0.819878031380134,7.58745078066518e-07,58.0463782518876,0.359517299171549,0.543181151151657,12.9670223898798
103.267036071964,0.811074040339709,0.000198412698412698,0.465836150348455,1,1.34372898100362e-06,0.793646634802274,3.13585402148942e-07,72.8835092659149,0.308548818277026,0.75859922170639,30.3661065286079
103.267036071964,0.811074040339709,0.000198412698412698,0.465836150348455,-1,1.34372898100362e-06,0.793646634802274,3.13585402148942e-07,72.8835092659149,0.308548818277026,3.94430452610506e-31,0
94.3818074443354,0.958939247314382,0.000198412698412698,0.983403955852338,1,1.32011345175686e-06,0.79439332306696,9.19130347441113e-07,94.5265788093078,0.365643421149067,0.32489812374115,13.8693446987511
94.3818074443354,0.958939247314382,0.000198412698412698,0.983403955852338,-1,1.32011345175686e-06,0.79439332306696,9.19130347441113e-07,94.5265788093078,0.365643421149067,3.94430452610506e-31,0.158576035586326
85.3268652837793,1.18583586707636,0.000198412698412698,0.201869476887049,1,1.16536796595537e-06,0.847976433913752,7.47770072498762e-07,146.651124381902,0.339186002409514,0.372870802879333,1.23972254277612
85.3268652837793,1.18583586707636,0.000198412698412698,0.201869476887049,-1,1.16536796595537e-06,0.847976433913752,7.47770072498762e-07,146.651124381902,0.339186002409514,1,15.8567919949192
