S0,m,r,T,corp,omega,alpha,beta,theta,lambda,sigma,V
108.061083455833,0.96680880188103,0.000198412698412698,0.748292044097942,1,1e-06,1.33e-06,0.8,5,0.2,0.001,3.58667682993315
108.061083455833,0.96680880188103,0.000198412698412698,0.748292044097942,-1,1e-06,1.33e-06,0.8,5,0.2,0.001,0
