ticker,period,strategy,alpha,beta,omega,gamma,lambda,sigma_eps,alpha_init,beta_init,omega_init,gamma_init,lambda_init,two_norm_error,aic,bic,aic_init,bic_init,loss,loss_init,calibration_time_sec,n_options,n_returns,mean_iv_mse,mean_iv_mae,status
AAPL,Period3,best1bin,1.114361910940098e-06,0.8783100066948314,5.499067815490905e-06,0.29243495111694123,0.5790857474106068,0.29999914841375347,1.5e-06,0.8811680267283792,1e-05,0.25,0.3,1.0919189399312685,-24.892234028230135,21.152861747476962,,,37735694.72336584,-959.7991564417555,3729.2944843769073,73793,904,92.25921123998131,1.3434695398533092,ok
