ticker,period,strategy,alpha,beta,omega,gamma,lambda,sigma_eps,alpha_init,beta_init,omega_init,gamma_init,lambda_init,two_norm_error,aic,bic,aic_init,bic_init,loss,loss_init,calibration_time_sec,n_options,n_returns,mean_iv_mse,mean_iv_mae,status
AAPL,Period2,best1bin,1.2011187676464664e-06,0.9566719933286945,8.075729749374447e-06,0.2615908707437816,0.37479335083377124,0.2999998197392596,1.5e-06,0.9772730306271579,1.236957937589069e-06,0.25,0.3,1.0602457933761653,-29.146732955830664,19.809082437139388,,,316668637.61391735,-2736.3100227332184,8546.589125871658,132080,1936,431.78387087939507,4.816066480864674,ok
