S0
27.97991229
28.160169420000003
28.700940810000002
28.06002657
28.40051226
28.2402837
28.26031227
28.74099795
33.30751191
33.60794046
34.02854043
33.34756905
30.042855000000003
29.141569350000005
28.90122651
28.981340790000004
30.28319784
32.105797710000004
33.047140500000005
33.647997600000004
32.846854799999996
32.98705479
34.8497118
31.985626290000003
31.304654910000004
30.76388352
31.585054890000002
31.94556915
32.406226260000004
32.886911940000005
28.460597970000002
29.982769290000004
29.10151221
28.340426550000004
30.12296928
30.70379781
31.02425493
33.4477119
33.26745477
33.14728335
36.31179741
35.53068318
35.17016892
34.96988322000001
30.60365496
29.161597920000002
29.00136936
28.58076939
28.861169370000002
28.62082653
29.081483640000002
29.52211218
29.942712150000002
29.70236931
29.181626490000003
26.738140950000002
26.978483790000002
27.01854093
27.919826580000002
27.87976944
27.39908376
26.53785525
26.57791239
26.17734099
25.896941010000003
26.49779811
26.21739813
24.454883970000004
25.15588392
25.05574107
24.67519824
22.57219839
23.233141200000002
23.27319834
23.21311263
22.17162699
21.93128415
22.2317127
22.291798410000002
22.41196983
22.452026970000002
23.57362689
23.974198290000004
24.174483990000002
24.31468398
23.0328555
22.97276979
24.91554108
25.47634104
26.517826680000002
25.69665531
27.999940860000002
27.73956945
27.35902662
27.2388552
26.85831237
26.91839808
26.137283850000003
26.197369560000002
22.75245552
22.93271265
22.27176984
22.07148414
22.371912690000002
21.91125558
21.59079846
21.49065561
20.94988422
20.889798510000002
20.76962709
21.09008421
20.188798560000002
20.00854143
19.58794146
18.88694151
17.08437021
16.18308456
16.76391309
15.6222846
15.70239888
15.86262744
15.08151321
12.517856250000001
11.51642775
11.87694201
12.13731342
12.89839908
12.597970530000001
13.419141900000001
13.999970430000001
15.06148464
15.64231317
14.781084660000001
15.101541780000002
11.99711343
11.616570600000001
11.977084860000001
13.479227610000002
13.53931332
14.400541830000002
14.44059897
14.821141800000001
14.88122751
15.20168463
15.442027470000001
16.443455970000002
16.743884519999998
16.34331312
14.320427550000002
14.901256080000001
14.480656110000002
10.575084960000002
11.03574207
10.915570650000001
11.4162849
11.33617062
10.27465641
9.834027870000002
9.8139993
9.4134279
9.37337076
9.393399330000001
8.011428
7.8111423
8.53217082
9.69382788
8.43202797
9.03288507
8.131599419999999
8.11157085
8.25177084
8.91271365
8.95277079
8.69239938
7.85119944
7.11014235
4.92702822
4.1459139899999995
3.38482833
3.7453425900000004
4.065799709999999
4.34619969
5.22745677
5.988542430000001
6.32902812
6.30899955
5.868371010000001
6.8097138
6.16879956
6.88982808
6.5092852500000005
7.13017092
6.6094281
6.4091424
6.008571
5.62802817
7.370513760000001
7.550770890000001
7.350485190000001
6.869799510000001
8.6122851
9.0128565
9.974227860000001
10.014285000000001
9.193113630000001
10.07437071
9.85405644
9.71385645
9.6137136
9.17308506
10.414856400000001
10.6151421
10.53502782
10.67522781
10.43488497
10.655199240000002
11.17594206
11.79682773
11.71671345
12.33759912
12.4177134
12.55791339
13.59939903
13.37908476
14.30039898
16.32328455
17.0242845
16.463484540000003
16.423427399999998
17.785370160000003
17.34474162
17.845455870000002
17.324713050000003
15.922713150000002
16.122998850000002
16.08294171
15.30182748
15.2217132
14.92128465
15.46205604
14.981370360000001
14.26034184
14.540741820000001
17.645170170000004
17.625141600000003
17.484941610000003
17.58508446
