S0,m,r,T,corp,alpha,beta,omega,gamma,lambda,sigma,V
88.98486822,0.35593947288,0.0023437435714285717,32,1,0.0,0.0,0.0,0.0,0.0,0.166014,1.675
88.98486822,0.35593947288,0.0023437435714285717,32,0,0.0,0.0,0.0,0.0,0.0,0.227924,0.25000000499999997
87.61638375,0.350465535,0.0023350282142857144,31,1,0.0,0.0,0.0,0.0,0.0,0.218334,1.35
87.61638375,0.350465535,0.0023350282142857144,31,0,0.0,0.0,0.0,0.0,0.0,0.22723401,0.35000001000000003
86.01425558999999,0.34405702235999996,0.0023289942857142856,30,1,0.0,0.0,0.0,0.0,0.0,0.21376801,0.94999999
86.01425558999999,0.34405702235999996,0.0023289942857142856,30,0,0.0,0.0,0.0,0.0,0.0,0.205074,0.45000000500000004
86.01425558999999,0.38228558039999994,0.0023289942857142856,30,0,0.0,0.0,0.0,0.0,0.0,0.232631,0.0250000005
84.27861675,0.337114467,0.0023286232142857143,29,1,0.0,0.0,0.0,0.0,0.0,0.217728,0.599999995
84.27861675,0.337114467,0.0023286232142857143,29,0,0.0,0.0,0.0,0.0,0.0,0.24542201,0.80000001
84.27861675,0.37457163,0.0023286232142857143,29,0,0.0,0.0,0.0,0.0,0.0,0.280633,0.10000000549999999
80.8256675,0.32330266999999996,0.0023469157142857145,32,1,0.0,0.0,0.0,0.0,0.0,0.26986599,0.29999999499999996
80.8256675,0.3592251888888889,0.0023469157142857145,32,0,0.0,0.0,0.0,0.0,0.0,0.31185901,0.375
80.8256675,0.32330266999999996,0.0023469157142857145,32,0,0.0,0.0,0.0,0.0,0.0,0.270091,1.575
80.8256675,0.3592251888888889,0.0034494660714285714,186,1,0.0,0.0,0.0,0.0,0.0,0.26882699,2.4750000500000002
80.8256675,0.3592251888888889,0.0034494660714285714,186,0,0.0,0.0,0.0,0.0,0.0,0.280485,1.275
81.1659861,0.3246639444,0.00348358,185,1,0.0,0.0,0.0,0.0,0.0,0.258737,1.275
82.08484632,0.32833938528,0.002336524,30,1,0.0,0.0,0.0,0.0,0.0,0.26198301,0.35000001000000003
83.34402513999999,0.33337610055999994,0.0023342174285714288,29,1,0.0,0.0,0.0,0.0,0.0,0.26057699,0.5
83.34402513999999,0.37041788951111104,0.0023342174285714288,29,0,0.0,0.0,0.0,0.0,0.0,0.291132,0.15000000000000002
83.34402513999999,0.33337610055999994,0.0023342174285714288,29,0,0.0,0.0,0.0,0.0,0.0,0.249093,0.97499999
83.34402513999999,0.33337610055999994,0.0028850060714285712,92,1,0.0,0.0,0.0,0.0,0.0,0.235983,0.92500001
83.48015258,0.33392061032,0.0028431339285714284,89,1,0.0,0.0,0.0,0.0,0.0,0.23847499,0.94999999
83.48015258,0.27826717526666667,0.0028431339285714284,89,1,0.0,0.0,0.0,0.0,0.0,0.25123301,0.075000005
83.48015258,0.3710229003555555,0.0028431339285714284,89,0,0.0,0.0,0.0,0.0,0.0,0.260921,0.45000000500000004
82.35710119999999,0.32942840479999996,0.003427770357142857,179,1,0.0,0.0,0.0,0.0,0.0,0.25192899,1.375
