Row,True_mean,Calib_mean,Init_mean
30,0.00159577694969424,0.00164458591497931,0.00162029443652807
60,0.000849408135437235,0.000823836049409818,0.000821163284575143
120,0.000442111278914144,0.000411929767982851,0.000416594109476745
252,0.000184427658851676,0.000205595410598484,0.000198812145064224
512,0.000104178124768736,0.000108582390416473,9.98853090346043e-05
1024,5.315332856089e-05,5.39689803995802e-05,4.72282602939203e-05
