Row,True_mean,Calib_mean,Init_mean
30,0.0016036920202763,0.00168010667390054,0.00162336850704115
60,0.000836961815418651,0.000900504374388543,0.000816714547309093
120,0.000412179139765165,0.00050749965420371,0.000411437233258792
252,0.000194416418306402,0.000313557086828155,0.00019965853836808
512,9.38609520417492e-05,0.000200040778880802,9.50308680676905e-05
1024,5.15910021889557e-05,0.000146336313837206,5.06848996697232e-05
