Row,True_skewness,Calib_skewness,Init_skewness
30,0.0550328504200358,0.01273678081116,-0.0355206546541934
60,0.0158358765440184,0.0267917147474377,-0.0111952663605272
120,0.0127311308966604,-0.00463290168012944,-0.0164883332284931
252,0.00544856959444288,-0.00440564598484089,0.0289314011783193
512,0.00267967543685839,0.00366528988372106,-0.00782213976509691
1024,0.00171100733046176,-0.00209247807354426,0.00387348469091112
