Row,True_skewness,Calib_skewness,Init_skewness
30,0.0408729002727319,0.015559561327918,0.115846901050651
60,0.0103006472742543,-0.00980345006167127,0.0436098383261709
120,0.00687649100220403,0.00972739323684149,0.0561739879354317
252,0.00549308683729947,0.00396614202755948,0.00703347352979592
512,-0.00948001354707856,-0.00616941808067991,5.76167227268747e-06
1024,-0.000365730000268864,0.00170380511499824,0.0129887219705172
