S0,m,r,T,corp,alpha,beta,omega,gamma,lambda,sigma,V
491.94187179999994,1.9677674871999997,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,0.189098,2.125
491.94187179999994,1.6398062393333332,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,0.19756199,0.0250000005
491.94187179999994,2.186408319111111,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,0.34066999,4.5999999
491.94187179999994,1.7888795338181815,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,0.17702501,0.375
491.94187179999994,1.9677674871999997,0.047610910000000006,186,1,0.0,0.0,0.0,0.0,0.0,0.18397699,2.875
491.94187179999994,1.6398062393333332,0.047610910000000006,186,1,0.0,0.0,0.0,0.0,0.0,0.163574,0.42500000000000004
491.94187179999994,1.405548205142857,0.047610910000000006,186,1,0.0,0.0,0.0,0.0,0.0,0.18363699,0.05
491.94187179999994,2.186408319111111,0.047610910000000006,186,1,0.0,0.0,0.0,0.0,0.0,0.20857,5.0
491.94187179999994,1.7888795338181815,0.047610910000000006,186,1,0.0,0.0,0.0,0.0,0.0,0.16572499,1.25
491.94187179999994,1.9677674871999997,0.045354936428571434,32,0,0.0,0.0,0.0,0.0,0.0,0.204099,0.0750000005
491.94187179999994,1.6398062393333332,0.045354936428571434,32,0,0.0,0.0,0.0,0.0,0.0,0.210234,3.0249999499999998
491.94187179999994,1.7888795338181815,0.045354936428571434,32,0,0.0,0.0,0.0,0.0,0.0,0.168295,0.825000015
491.94187179999994,1.9677674871999997,0.047610910000000006,186,0,0.0,0.0,0.0,0.0,0.0,0.177991,0.45000000500000004
491.94187179999994,1.6398062393333332,0.047610910000000006,186,0,0.0,0.0,0.0,0.0,0.0,0.15490299,3.1
491.94187179999994,2.186408319111111,0.047610910000000006,186,0,0.0,0.0,0.0,0.0,0.0,0.20691501,0.15000000000000002
491.94187179999994,1.7888795338181815,0.047610910000000006,186,0,0.0,0.0,0.0,0.0,0.0,0.16492499,1.35
491.94187179999994,4.919418717999999,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,1.464116,17.05
491.94187179999994,3.2796124786666665,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,1.025401,12.1
491.94187179999994,2.4597093589999997,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,0.53974301,7.0999999
491.94187179999994,6.559224957333333,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,1.9373159,19.55
491.94187179999994,3.9355349743999994,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,1.090523,14.55
491.94187179999994,2.811096410285714,0.045354936428571434,32,1,0.0,0.0,0.0,0.0,0.0,0.76492202,9.5999999
491.94187179999994,2.4597093589999997,0.047610910000000006,186,1,0.0,0.0,0.0,0.0,0.0,0.249386,7.35000015
491.94187179999994,2.811096410285714,0.047610910000000006,186,1,0.0,0.0,0.0,0.0,0.0,0.34611601,9.7999997
491.94187179999994,2.4597093589999997,0.047610910000000006,186,0,0.0,0.0,0.0,0.0,0.0,0.24015,0.05
491.94187179999994,1.5373183493749998,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.153513,0.45000000500000004
491.94187179999994,1.4259184689855071,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.153327,0.17500000500000001
491.94187179999994,1.3295726264864864,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.158728,0.0750000005
491.94187179999994,1.9677674871999997,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.18291,3.54999995
491.94187179999994,1.6398062393333332,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.157996,0.924999985
491.94187179999994,2.236099417272727,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.219428,6.0
491.94187179999994,2.0079260073469385,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.19062901,3.95000005
491.94187179999994,1.8220069325925923,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.165604,2.20000005
491.94187179999994,1.6675995654237286,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.157995,1.0750000000000002
491.94187179999994,2.186408319111111,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.20919199,5.54999995
491.94187179999994,1.5136672978461536,0.04771222131868132,368,1,0.0,0.0,0.0,0.0,0.0,0.149762,0.35000001000000003
491.94187179999994,1.9677674871999997,0.04771222131868132,368,0,0.0,0.0,0.0,0.0,0.0,0.179867,0.80000001
491.94187179999994,1.6398062393333332,0.04771222131868132,368,0,0.0,0.0,0.0,0.0,0.0,0.14755601,3.1999999499999996
491.94187179999994,2.0079260073469385,0.04771222131868132,368,0,0.0,0.0,0.0,0.0,0.0,0.185463,0.69999999
491.94187179999994,1.8220069325925923,0.04771222131868132,368,0,0.0,0.0,0.0,0.0,0.0,0.168567,1.475
489.02558059999996,3.260170537333333,0.045378857142857144,31,1,0.0,0.0,0.0,0.0,0.0,-99.989998,11.850000000000001
489.02558059999996,2.794431889142857,0.045378857142857144,31,1,0.0,0.0,0.0,0.0,0.0,-99.989998,9.3499999
489.02558059999996,4.890255806,0.047606391428571426,185,1,0.0,0.0,0.0,0.0,0.0,-99.989998,16.8499995
489.02558059999996,1.9561023223999998,0.045378857142857144,31,1,0.0,0.0,0.0,0.0,0.0,0.198366,1.975
489.02558059999996,1.6300852686666665,0.045378857142857144,31,1,0.0,0.0,0.0,0.0,0.0,0.210867,0.0250000005
489.02558059999996,2.1734470248888886,0.045378857142857144,31,1,0.0,0.0,0.0,0.0,0.0,-99.989998,4.4000001
489.02558059999996,1.7782748385454543,0.045378857142857144,31,1,0.0,0.0,0.0,0.0,0.0,0.175291,0.29999999499999996
489.02558059999996,1.9561023223999998,0.047606391428571426,185,1,0.0,0.0,0.0,0.0,0.0,0.179737,2.70000005
489.02558059999996,1.6300852686666665,0.047606391428571426,185,1,0.0,0.0,0.0,0.0,0.0,0.15403999,0.32499999999999996
489.02558059999996,1.3972159445714285,0.047606391428571426,185,1,0.0,0.0,0.0,0.0,0.0,0.168796,0.0250000005
489.02558059999996,2.1734470248888886,0.047606391428571426,185,1,0.0,0.0,0.0,0.0,0.0,0.200304,4.79999995
489.02558059999996,1.7782748385454543,0.047606391428571426,185,1,0.0,0.0,0.0,0.0,0.0,0.162451,1.125
489.02558059999996,1.504694094153846,0.047606391428571426,185,1,0.0,0.0,0.0,0.0,0.0,0.17321,0.125000005
